park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
169,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Richmond County Bank Ballpark","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
170,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,7,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Bruno Stadium","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
171,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Centennial Field","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
172,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,26,29,38,49,60,68,72,71,63,51,41,31,4,4,4,4,5,4,4,4,3,3,4,4,8,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Bowman Field","default_grass.jpg","default_grass.jpg",0,6000,0,0,0,0,"","",1
173,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Osceola County Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
174,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Bobby Mattick Training Center","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
175,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Champion Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
176,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Roger Dean Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
177,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Roger Dean Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
178,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Space Coast Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
179,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Ed Smith Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
180,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Carpenter Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
181,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"McKechnie Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
182,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Charlotte Sports Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
183,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,5,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"JetBlue Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
184,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Joker Marchant Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
185,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Hammond Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
186,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Steinbrenner Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
187,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Tempe Diablo Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
188,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Papago Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
189,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Maryvale Baseball Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
190,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Fitch Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
191,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Salt River Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
192,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Camelback Ranch","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
193,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Scottsdale Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
194,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Goodyear Ballpark","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
195,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Peoria Sports Complex","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
196,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Peoria Sports Complex","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
197,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Surprise Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
198,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Goodyear Ballpark","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
199,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Surprise Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
200,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24,30,37,46,56,65,72,71,60,48,34,26,3,3,3,3,3,4,3,3,3,2,3,3,11,5,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Dehler Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
201,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,26,34,43,51,61,71,77,75,65,53,38,28,3,3,3,3,2,2,2,2,3,2,3,2,8,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Sam Suplizio Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
202,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,22,26,33,43,52,60,66,66,55,46,32,24,3,3,3,3,3,4,4,3,3,2,3,3,13,7,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Centene Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
203,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,20,26,35,44,53,61,68,67,56,45,31,21,3,3,3,3,3,4,4,3,3,2,3,3,8,6,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Kindrick Legion Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
204,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,7,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Melaleuca Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
205,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,24,29,38,45,53,60,67,66,56,44,32,23,5,3,4,4,4,4,4,3,3,3,4,4,6,7,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Ogren Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
206,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,5,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Lindquist Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
207,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Brent Brown Ballpark","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
208,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Bowen Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
209,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,4,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Devault Memorial Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
210,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,18,20,31,44,57,66,71,68,59,48,37,25,5,4,4,4,5,4,4,4,4,4,5,5,9,5,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Burlington Athletic Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
211,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"American Legion Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
212,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Joe O'Brien Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
213,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,3,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Pioneer Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
214,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Cardinal Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
215,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,34,38,47,55,63,71,74,73,67,55,46,37,4,4,4,4,4,4,4,4,3,3,3,4,5,1,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Hunter Wright Stadium","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
216,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"H.P. Hunnicutt Field","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
217,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,4,325,360,380,400,380,360,325,8,8,8,8,8,8,8,"Calfee Park","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
218,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9405,0.9600,0.9300,1.1400,1.2100,0.8335,0.8300,0.8400,70,70,70,70,70,70,70,70,70,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,329,362,417,427,397,352,325,7,7,7,7,7,7,7,"Spring Ballpark","default_grass.jpg","default_grass.jpg",0,5000,0,0,0,0,"","",1
219,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0148,1.0155,1.0144,1.1443,1.1753,0.9476,0.9715,0.9032,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,315,346,394,416,397,354,327,7,7,10,10,14,18,18,"Capitals Park","default_grass.jpg","default_grass.jpg",0,58800,2,0,0,0,"","",1
220,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0026,0.9931,1.0076,1.0888,1.1223,0.9887,0.9676,1.0281,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,2,324,350,399,412,381,341,320,10,10,10,10,10,10,10,"Headhunters Fields","default_grass.jpg","default_grass.jpg",0,44200,0,0,0,0,"","",1
221,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0026,0.9938,1.0074,1.0873,1.1278,1.0001,0.9788,1.0398,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,323,348,400,414,384,337,319,9,9,9,9,9,9,9,"Gryphons Field","default_grass.jpg","default_grass.jpg",0,43500,0,0,0,0,"","",1
222,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0129,1.0118,1.0134,1.1283,1.1643,0.9645,0.9795,0.9366,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,0,314,343,398,418,394,351,324,9,9,9,9,9,17,17,"Trains Park","default_grass.jpg","default_grass.jpg",0,48500,0,0,0,0,"","",1
223,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9418,0.9388,0.9434,0.8378,0.8563,1.2117,1.1942,1.2442,50,54,60,67,74,80,82,81,78,68,59,52,3,3,3,3,3,4,3,4,3,2,3,3,8,0,311,338,373,407,366,324,308,7,7,7,12,7,7,7,"Baton Rouge Fields","default_grass.jpg","default_grass.jpg",0,53500,0,0,0,0,"","",1
224,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9548,0.9427,0.9614,0.9048,0.9203,1.1277,1.0653,1.2437,29,31,39,49,59,68,73,72,64,53,44,34,3,3,4,4,4,4,3,3,3,3,4,4,10,5,324,347,386,405,362,318,301,17,17,9,14,9,9,9,"Sunchasers Grounds","default_grass.jpg","default_grass.jpg",0,49200,2,0,0,0,"","",1
225,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0116,1.0035,1.0159,1.1168,1.1548,0.9626,0.9401,1.0046,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,6,324,352,401,415,388,340,318,10,10,10,10,10,10,10,"Zephyrsdome","default_grass.jpg","default_grass.jpg",0,43500,2,0,0,0,"","",1
226,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9758,0.9761,0.9756,1.0233,1.0523,1.0722,1.0940,1.0317,42,45,49,53,60,69,76,76,69,58,49,44,2,1,1,2,1,1,0,0,1,2,2,2,11,1,311,333,386,408,385,341,325,7,7,10,16,10,18,18,"Governors Grove","default_grass.jpg","default_grass.jpg",0,59100,0,0,0,0,"","",1
