player_id,team_id,league_id,position,role,fielding_ratings_infield_range,fielding_ratings_infield_arm,fielding_ratings_turn_doubleplay,fielding_ratings_outfield_range,fielding_ratings_outfield_arm,fielding_ratings_catcher_arm,fielding_ratings_catcher_ability,fielding_ratings_infield_error,fielding_ratings_outfield_error,fielding_experience0,fielding_experience1,fielding_experience2,fielding_experience3,fielding_experience4,fielding_experience5,fielding_experience6,fielding_experience7,fielding_experience8,fielding_experience9,fielding_rating_pos1,fielding_rating_pos2,fielding_rating_pos3,fielding_rating_pos4,fielding_rating_pos5,fielding_rating_pos6,fielding_rating_pos7,fielding_rating_pos8,fielding_rating_pos9
20827,202,115,1,12,48,40,40,3,4,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20828,193,114,1,12,48,40,40,19,10,0,0,40,18,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20830,43,101,1,12,48,40,40,5,17,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20831,217,116,1,12,48,40,40,1,7,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20832,185,113,1,12,48,40,40,16,20,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20836,167,112,1,11,48,40,40,19,10,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20837,131,108,1,12,48,40,40,18,13,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20838,75,104,1,12,48,40,40,20,8,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20839,203,115,1,12,48,40,40,1,5,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20840,193,114,1,11,48,40,40,7,14,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20841,104,106,1,11,48,40,40,9,19,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20843,38,101,1,12,48,81,61,3,5,0,0,51,16,0,200,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0
20844,183,113,1,12,48,40,40,4,2,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20845,214,116,1,12,48,40,40,11,20,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20846,0,0,1,11,48,40,40,2,8,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20847,97,106,1,11,48,40,40,7,3,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20848,202,115,1,12,48,40,40,3,1,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20849,94,106,1,13,48,40,40,16,4,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20850,196,114,1,12,48,40,40,20,10,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20852,217,116,1,12,48,40,40,16,16,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20853,204,115,1,12,48,40,40,94,100,0,0,40,94,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20854,216,116,1,12,48,40,40,19,2,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20855,208,116,1,11,48,40,40,1,16,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20856,186,113,1,12,48,40,40,3,13,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20857,174,113,1,12,48,40,40,10,11,0,0,40,6,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20861,181,113,1,12,48,40,40,9,3,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20862,175,113,1,11,48,40,40,14,10,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20863,107,107,1,12,48,40,40,12,1,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20864,205,115,1,12,48,40,40,1,17,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20865,111,107,1,11,48,40,40,18,6,0,0,40,11,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20866,184,113,1,11,48,40,40,6,15,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20867,211,116,1,11,48,40,40,17,16,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20868,204,115,1,12,48,40,40,5,1,0,0,40,3,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20869,110,107,1,11,48,40,40,2,13,0,0,40,3,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20870,34,101,1,12,48,40,40,20,14,0,0,40,6,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20871,202,115,1,12,48,40,40,2,3,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20872,2,100,1,11,48,40,40,1,2,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20873,127,108,1,11,48,40,40,16,19,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20874,40,101,1,12,48,40,40,3,14,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20877,174,113,1,12,48,40,40,15,18,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20878,124,108,1,12,48,40,40,10,6,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20879,208,116,1,12,48,40,40,17,4,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20882,60,102,1,12,48,40,40,20,16,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20883,149,110,1,12,48,40,40,18,1,0,0,40,3,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20884,43,101,1,12,48,40,40,14,13,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20886,101,106,1,11,48,40,40,9,18,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20887,206,115,1,12,48,40,40,18,11,0,0,40,6,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20890,174,113,1,12,48,40,40,3,5,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20891,194,114,1,12,48,40,40,7,13,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20892,193,114,1,12,48,40,40,9,15,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20893,122,108,1,11,48,40,40,12,9,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20895,209,116,1,11,48,40,40,13,8,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20896,42,101,1,12,48,40,40,1,11,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20897,215,116,1,12,48,40,40,8,4,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20898,82,105,1,11,48,40,40,7,2,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20899,217,116,1,12,48,40,40,140,100,0,0,40,112,0,200,0,0,0,0,0,0,200,0,100,0,0,0,0,0,0,99,0
20900,217,116,1,12,48,40,40,4,11,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20901,129,108,1,11,48,40,40,16,19,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20902,205,115,1,12,48,40,40,13,5,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20903,207,115,1,12,48,40,40,17,1,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20904,78,104,1,12,48,40,40,20,19,0,0,40,5,0,200,0,200,0,0,0,0,0,0,100,0,83,0,0,0,0,0,0
20905,181,113,1,12,48,40,40,2,20,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20907,209,116,1,11,48,40,40,6,2,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20908,185,113,1,12,48,40,40,8,10,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20909,59,102,1,12,48,40,40,15,19,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20911,173,113,1,11,48,40,40,5,6,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20912,216,116,1,12,48,40,40,17,5,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20914,103,106,1,13,48,40,40,20,2,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20916,175,113,1,12,48,40,40,11,2,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20917,159,112,1,11,48,40,40,12,2,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20918,214,116,1,12,48,40,40,5,1,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20919,196,114,1,12,48,40,40,18,11,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20920,175,113,1,12,48,40,40,17,13,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20921,174,113,1,12,48,40,40,20,14,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20922,206,115,1,12,48,40,40,9,16,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20923,216,116,1,11,48,40,61,10,3,0,0,51,2,0,200,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0
20924,181,113,1,12,48,40,40,9,2,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20925,52,102,1,11,48,40,40,13,5,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20926,190,114,1,12,48,40,40,8,19,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20928,205,115,1,11,48,40,40,2,6,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20929,58,102,1,11,48,40,40,17,3,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20930,81,105,1,12,48,40,40,9,20,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20931,22,100,1,12,48,40,40,7,6,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20933,181,113,1,12,48,40,40,13,4,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20934,58,102,1,11,48,40,40,4,19,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20935,214,116,1,12,48,40,40,7,9,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20936,204,115,1,11,48,40,40,17,18,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20937,104,106,1,11,48,40,40,1,6,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20938,205,115,1,12,48,40,40,10,9,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20940,141,109,1,11,48,40,40,9,16,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20941,99,106,1,11,48,40,40,12,14,0,0,40,11,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20943,174,113,1,11,48,40,40,1,2,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20944,206,115,1,12,48,40,40,8,16,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20945,177,113,1,12,48,40,40,1,18,0,0,40,6,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20946,99,106,1,12,48,40,40,3,19,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20947,187,114,1,12,48,40,40,94,100,0,0,40,94,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20950,207,115,1,12,48,40,40,8,14,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20951,208,116,1,12,48,40,40,17,14,0,0,40,3,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20952,100,106,1,12,48,40,40,4,7,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20953,215,116,1,12,48,40,40,2,20,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20954,50,102,1,11,48,40,40,7,19,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20956,178,113,1,12,48,40,40,6,12,0,0,40,3,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20957,45,101,1,12,48,40,40,6,4,0,0,40,11,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20958,129,108,1,11,48,40,40,4,1,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20959,205,115,1,11,48,40,40,4,2,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20961,115,107,1,12,48,40,40,2,7,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20962,185,113,1,12,48,40,40,14,15,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20963,202,115,1,11,48,40,40,20,17,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20964,202,115,1,11,48,40,40,2,7,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20965,98,106,1,11,48,40,40,18,10,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20966,180,113,1,11,48,40,40,16,19,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20967,204,115,1,12,48,40,40,13,4,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20968,211,116,1,11,48,40,40,12,17,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20969,197,114,1,12,48,40,40,18,11,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20970,148,110,1,12,48,40,40,19,13,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20971,214,116,1,12,81,61,61,14,4,0,0,51,11,0,200,0,0,200,0,200,0,0,0,154,0,0,39,0,2,0,0,0
20972,121,108,1,11,48,40,40,5,5,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20973,3,100,1,12,48,40,40,19,1,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20974,190,114,1,11,48,40,40,6,2,0,0,40,11,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20976,177,113,1,12,48,40,40,18,9,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20977,216,116,1,11,48,40,40,6,6,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20978,186,113,1,12,48,40,40,2,2,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20979,87,105,1,11,48,40,40,13,6,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20980,207,115,1,12,48,40,40,5,6,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20981,190,114,1,12,48,40,40,19,5,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20982,81,105,1,11,48,81,61,12,13,0,0,51,17,0,200,0,0,200,200,0,0,0,0,124,0,0,12,13,0,0,0,0
20984,200,115,1,12,48,40,40,12,14,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20985,145,110,1,13,48,40,40,5,17,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20986,207,115,1,12,48,40,40,13,3,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20987,75,104,1,11,48,40,40,16,12,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20988,110,107,1,12,48,40,40,19,20,0,0,40,3,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20989,126,108,1,12,48,40,40,19,1,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20990,195,114,1,12,48,40,40,10,16,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20993,186,113,1,12,48,40,40,3,12,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20994,217,116,1,11,48,40,40,20,15,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20995,91,106,1,11,48,40,40,14,4,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20996,194,114,1,12,48,40,40,4,19,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20997,131,108,1,12,48,40,40,13,14,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20998,188,114,1,12,48,40,40,16,13,0,0,40,18,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20999,215,116,1,12,48,40,40,9,3,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21000,213,116,1,12,48,40,40,15,1,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21001,193,114,1,12,48,40,40,10,15,0,0,40,17,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21003,215,116,1,12,48,40,40,18,14,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21004,54,102,1,11,48,40,40,6,4,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21005,186,113,1,12,48,40,40,6,12,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21006,184,113,1,12,48,40,40,14,4,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21007,144,110,1,11,48,40,40,20,9,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21008,213,116,1,12,48,40,40,4,1,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21009,198,114,1,11,48,40,40,3,18,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21010,114,107,1,12,48,40,40,12,6,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21011,56,102,1,12,48,40,40,9,18,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21012,53,102,1,12,48,40,40,18,8,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21013,194,114,1,12,48,40,40,14,18,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21014,207,115,1,12,48,40,40,13,4,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21016,179,113,1,11,48,40,40,20,6,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21017,181,113,1,12,48,40,40,6,7,0,0,40,6,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21018,103,106,1,12,48,40,40,12,7,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21019,141,109,1,11,48,40,40,14,3,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21020,101,106,1,12,48,40,40,1,10,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21021,0,0,1,11,48,40,40,7,3,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21022,83,105,1,12,48,40,40,1,11,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21024,150,110,1,11,48,40,40,1,1,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21025,12,100,1,11,48,40,40,17,18,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21026,100,106,1,11,48,40,40,10,17,0,0,40,18,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21027,95,106,1,12,48,40,40,2,16,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21028,174,113,1,12,48,40,40,19,2,0,0,40,5,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21029,190,114,1,12,48,40,40,20,1,0,0,40,18,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21030,193,114,1,12,48,40,40,2,3,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21031,206,115,1,11,48,40,40,9,20,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21032,38,101,1,11,48,40,40,16,19,0,0,40,9,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21033,92,106,1,12,48,40,40,12,12,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21035,133,109,1,11,48,40,40,11,20,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21036,194,114,1,11,48,40,40,14,4,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21039,205,115,1,12,48,40,40,9,2,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21040,181,113,1,12,48,40,40,15,2,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21041,83,105,1,12,48,40,40,4,8,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21042,79,105,1,11,48,40,40,9,4,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21043,103,106,1,11,48,40,40,19,8,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21044,159,112,1,11,48,40,40,18,13,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21045,217,116,1,12,48,40,40,2,1,0,0,40,7,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21046,16,100,1,11,48,40,40,2,20,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21047,175,113,1,12,48,40,40,7,19,0,0,40,16,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21048,36,101,1,12,48,40,40,18,15,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21049,217,116,1,12,48,40,40,13,9,0,0,40,12,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21050,196,114,1,12,48,40,40,15,3,0,0,40,8,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21051,217,116,1,12,48,40,40,3,17,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21052,28,100,1,12,48,40,40,17,14,0,0,40,6,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21053,44,101,1,11,48,40,40,13,8,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21054,214,116,1,11,48,40,40,9,12,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21055,209,116,1,12,48,40,40,20,11,0,0,40,19,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21056,186,113,1,12,48,40,40,11,13,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21057,109,107,1,12,48,40,40,13,2,0,0,40,18,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21059,213,116,1,12,48,40,40,15,8,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21060,56,102,1,11,48,40,40,10,2,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21062,140,109,1,12,48,40,40,5,10,0,0,40,15,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21063,200,115,1,12,48,40,40,12,2,0,0,40,14,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21065,177,113,1,12,48,40,40,9,17,0,0,40,10,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21066,37,101,1,12,48,40,40,16,14,0,0,40,6,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21067,216,116,1,12,48,40,40,18,6,0,0,40,1,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21068,121,108,1,12,48,40,40,6,14,0,0,40,20,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21069,214,116,1,12,48,40,40,15,12,0,0,40,13,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21070,108,107,1,12,48,40,40,2,13,0,0,40,2,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21071,196,114,1,12,48,40,40,16,11,0,0,40,4,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
21072,60,102,1,12,48,40,40,3,16,0,0,40,3,0,200,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
