coach_id,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,weight,height,position,experience,occupation,team_id,former_player_id,quick_left,contract_salary,contract_years,contract_extension_salary,contract_extension_years,scout_major,scout_minor,scout_international,scout_amateur,scout_amateur_preference,teach_hitting,teach_pitching,teach_c,teach_if,teach_of,handle_veterans,handle_rookies,handle_players,heal_legs,heal_arms,heal_back,heal_other,heal_rest,management_style,personality,hitting_focus,pitching_focus,training_focus,teach_running,prevent_legs,prevent_arms,prevent_back,prevent_other,stealing,running,pinchrun,pinchhit_pos,pinchhit_pitch,hook_start,hook_relief,closer,lr_matchup,bunt_hit,bunt,hit_run,run_hit,squeeze,pitch_around,intentional_walk,hold_runner,guard_lines,infield_in,outfield_in,corners_in,shift_if,shift_of,opener,num_pitchers,num_hitters,favor_speed_to_power,favor_avg_to_obp,favor_defense_to_offense,favor_pitching_to_hitting,favor_veterans_to_prospects,trade_aggressiveness,player_loyalty,trade_frequency,trade_preference,value_stats,value_this_year,value_last_year,value_two_years,draft_value,intl_fa_value,develop_value,ratings_value,manager_value,pitching_coach_value,hitting_coach_value,scout_value,doctor_value,basecoach_value,positive_relation,negative_relation
1298,"Chris","Young","",39,"1972-10-24",62318,206,220,183,4,7,4,0,0,0,0,0,0,0,1,5,5,9,2,28,53,15,7,45,41,56,48,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-3,-3,-2,-3,2,1,0,5,9,3,3,3,3,2,-8,46,52,33,5,0,21,2,3
1299,"Mike","Minchin","",38,"1973-9-14",41749,206,195,185,5,7,5,0,0,0,0,0,0,0,6,12,12,14,0,70,13,15,9,44,57,71,65,0,0,0,0,0,0,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,-2,7,6,-4,2,1,1,-1,6,8,4,2,2,0,-1,4,51,26,69,11,0,30,2,4
1300,"Chris","Clubine","",38,"1973-3-19",82401,206,190,177,1,2,2,0,0,0,0,0,0,0,2,6,0,2,3,43,57,84,52,61,79,55,75,0,0,0,0,0,1,0,3,3,0,43,0,0,0,0,1,1,0,0,-1,1,0,2,-1,-1,0,0,-1,0,0,1,-1,0,0,-1,-1,0,-1,-3,0,0,-5,3,-3,2,4,8,5,0,0,6,8,4,2,0,2,1,0,65,60,50,3,0,56,0,1
1301,"Ryan","Smith","",43,"1968-5-13",32648,206,215,186,4,9,4,0,0,0,0,0,0,0,13,14,13,16,2,16,63,3,25,12,66,69,76,0,0,0,0,0,0,1,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,-5,1,0,2,3,2,0,6,10,4,0,2,-1,-5,-2,58,65,30,14,0,27,3,2
1302,"Chris","McIntosh","",40,"1971-7-23",79767,206,190,180,5,1,5,0,0,0,0,0,0,0,4,7,5,3,1,68,22,9,16,29,48,62,44,0,0,0,0,0,0,2,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-5,4,-2,4,5,0,2,0,5,8,5,2,-6,0,1,3,39,29,64,4,0,26,0,4
1303,"Logan","Bettes","",40,"1971-5-26",55211,206,210,188,1,1,2,0,0,0,0,0,0,0,6,7,11,14,0,43,51,70,67,65,53,53,61,0,0,0,0,0,1,2,2,2,0,45,0,0,0,0,1,0,-1,-1,0,1,1,3,1,-1,-1,-1,1,0,1,0,0,0,1,1,0,-1,0,-3,0,0,0,4,0,-4,-4,-3,3,-2,-1,8,6,4,2,3,-5,0,7,63,52,46,9,0,59,1,3
1304,"David","Nieves","",41,"1970-9-1",10808,206,190,180,4,2,4,0,0,0,0,0,0,0,0,12,6,12,2,25,63,17,18,32,82,51,68,0,0,0,0,0,0,2,1,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,1,0,6,1,0,-2,0,6,7,4,3,0,-3,5,-2,43,64,36,7,0,30,0,4
1305,"Mike","Hicks","",35,"1976-11-1",11664,206,235,195,5,4,5,0,0,0,0,0,0,0,12,5,9,11,1,62,44,27,32,48,48,56,59,0,0,0,0,0,1,2,0,0,0,27,0,0,0,0,-1,1,0,0,0,0,-1,3,0,0,-1,-1,-1,1,-1,0,-1,-1,0,0,-1,1,0,-3,0,0,3,-1,3,0,-3,-2,1,1,-1,8,7,4,1,-8,-4,6,1,59,47,60,10,0,39,0,4
1306,"Linh","Chau","",44,"1967-8-18",41955,206,215,189,1,10,2,0,0,0,20000,3,0,0,1,9,6,11,1,40,77,64,37,65,55,53,63,0,0,0,0,0,3,1,3,2,0,59,0,0,0,0,3,1,3,2,1,1,-1,2,-1,3,3,3,3,3,1,0,1,-1,2,0,0,-1,1,-5,0,0,-10,5,3,2,-3,-2,2,1,-1,8,8,3,1,3,3,5,-1,83,72,44,7,0,54,2,0
1307,"Steve","Trowbridge","",42,"1969-5-1",94150,206,220,184,4,6,4,0,0,0,0,0,0,0,1,3,7,5,3,16,63,17,19,23,42,55,66,0,0,0,0,0,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-5,5,-1,5,3,2,1,0,4,11,3,2,0,1,0,7,47,61,26,3,0,26,0,2
1308,"Chad","Brown","",38,"1973-4-20",4291,206,210,186,5,4,5,0,0,0,0,0,0,0,1,8,6,4,2,57,19,15,17,17,43,49,50,0,0,0,0,0,0,2,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,6,-4,-1,3,1,-1,5,8,4,3,-4,2,7,1,44,26,55,4,0,23,3,2
1309,"Ben","Pennybacker","",44,"1967-8-24",93600,206,205,184,1,6,2,0,0,0,0,0,0,0,9,9,5,10,2,37,51,60,48,41,68,50,84,0,0,0,0,0,2,0,0,3,0,37,0,0,0,0,-1,3,2,2,2,1,-3,-2,2,-3,-2,-1,-3,-2,-1,-3,1,-1,1,-1,1,3,2,1,0,0,-5,5,3,1,-1,-1,4,2,0,7,8,5,0,1,-5,-1,-6,65,55,45,9,0,52,3,0
1310,"Paul","Bennett","",36,"1975-11-22",86513,206,215,193,4,0,4,0,0,0,0,0,0,0,9,2,7,5,1,18,64,35,14,13,52,39,51,0,0,0,0,0,0,2,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,4,2,2,0,3,-2,0,7,7,4,2,7,2,-3,3,36,60,25,6,0,24,1,2
1311,"Nick","Gonyea","",40,"1971-10-8",68999,206,230,192,5,9,5,0,0,0,0,0,0,0,11,1,13,0,2,65,36,36,37,28,72,61,44,0,0,0,0,0,1,2,2,2,0,28,0,0,0,0,0,1,-1,-1,-1,-1,0,4,0,-1,-1,1,1,0,1,0,0,1,0,1,1,0,0,-3,0,0,-7,9,-3,2,4,-1,5,1,0,6,7,6,1,0,0,-5,-5,69,42,64,5,0,38,2,0
1312,"Mike","Wanat","",37,"1974-2-28",1800,206,235,196,1,2,2,0,0,0,0,0,0,0,9,13,8,20,1,46,40,65,54,58,50,60,56,0,0,0,0,0,1,4,1,3,0,56,0,0,0,0,-1,1,1,0,-1,0,1,3,1,-1,-1,0,1,-1,1,-1,0,1,0,0,0,0,0,-3,0,0,-5,5,-3,-2,5,3,1,-2,0,5,8,4,3,2,-3,8,5,60,44,48,13,0,57,0,4
1313,"Hector","Lopez","",36,"1976-1-30",47987,210,220,184,4,2,4,0,0,0,0,0,0,0,3,11,0,7,2,15,69,22,26,26,61,79,62,0,0,0,0,0,0,2,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-2,3,2,1,2,3,-2,0,6,9,3,2,3,-6,0,1,41,69,28,6,0,28,2,3
1314,"Danny","Morales","",44,"1967-7-24",69776,206,200,188,5,13,5,0,0,0,0,0,0,0,6,13,0,9,1,58,19,42,31,17,55,79,38,0,0,0,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-5,2,3,-1,-3,4,0,0,6,9,4,1,-2,3,0,6,71,29,58,8,0,30,3,1
1315,"Paul","Omohundro","",37,"1974-10-26",57383,206,230,194,1,3,2,0,0,0,0,0,0,0,1,1,8,6,0,44,43,62,56,44,53,60,50,0,0,0,0,0,1,2,3,3,0,43,0,0,0,0,0,1,1,1,-1,0,0,3,-1,-1,1,-1,-1,1,-1,1,0,0,0,-1,1,0,1,-3,0,0,2,-5,5,-3,-3,-2,3,1,-1,6,8,5,1,4,1,-7,-1,56,46,47,3,0,52,4,0
1316,"Israel","Hernandez","",42,"1969-4-29",3539,124,230,194,4,11,4,0,0,0,0,0,0,0,3,4,6,8,2,18,88,26,31,17,46,47,68,0,0,0,0,0,0,4,3,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-4,-1,1,1,-3,0,-1,0,6,8,4,2,-6,7,-7,-1,64,79,27,5,0,29,1,4
1317,"Chris","Wertz","",44,"1968-2-10",1259,206,195,190,5,7,5,0,0,0,0,0,0,0,5,6,9,6,4,50,45,54,39,56,68,55,45,0,0,0,0,0,2,0,0,3,0,21,0,0,0,0,-3,2,3,2,3,-1,-2,-3,1,-3,-3,-1,-1,-3,-2,-2,1,0,1,1,-1,3,2,1,0,0,6,4,4,-5,-4,-3,4,1,-1,7,9,4,0,1,-3,-2,-5,63,48,52,6,0,43,2,4
1318,"David","Mackey","",43,"1969-2-15",12314,206,205,193,1,6,2,0,0,0,0,0,0,0,13,9,7,4,4,49,33,52,75,85,65,42,75,0,0,0,0,0,1,0,3,3,0,52,0,0,0,0,1,1,0,-1,0,-1,1,2,0,0,-1,1,-1,-1,1,-1,0,-1,1,-1,-1,0,-1,-3,0,0,-3,1,4,-4,5,1,3,-1,0,5,10,4,1,-6,1,0,4,74,40,52,8,0,61,4,2
1319,"Nick","Simmons","",43,"1969-1-22",93041,206,220,189,4,8,4,0,0,0,0,0,0,0,15,2,14,7,1,18,90,23,17,34,80,66,70,0,0,0,0,0,0,3,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-8,2,-8,1,2,0,0,0,7,7,5,1,4,3,2,0,68,86,32,9,0,35,0,2
1320,"Chris","Dobson","",40,"1971-4-26",17855,206,205,180,5,3,5,0,0,0,0,0,0,0,7,9,9,4,4,68,19,23,12,49,50,59,40,0,0,0,0,0,1,2,3,1,0,39,0,0,0,0,-1,1,-1,1,0,-1,-1,3,-1,0,1,1,1,0,0,-1,-1,1,-1,0,0,1,1,-3,0,0,-3,-1,7,4,-3,1,3,1,-1,4,6,5,5,2,3,-3,-2,45,27,63,7,0,34,0,2
1321,"Ricky","Bonilla","",42,"1969-7-6",31762,56,195,190,1,11,2,0,0,0,0,0,0,0,10,6,11,3,2,54,56,71,55,62,72,62,47,0,0,0,0,0,1,3,3,3,0,48,0,0,0,0,1,1,0,0,1,0,0,3,1,1,-1,0,0,-1,1,-1,-1,-1,-1,0,0,-1,1,-3,0,0,-9,0,-1,1,-4,-3,4,0,-1,5,9,3,3,0,-6,-4,0,84,57,56,7,0,59,1,4
1322,"Jared","Gleason","",43,"1968-5-15",22726,206,220,192,4,8,4,0,0,0,0,0,0,0,12,6,15,10,3,21,54,24,23,41,51,60,64,0,0,0,0,0,0,2,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,-1,-5,-1,0,1,-1,6,7,4,3,-1,8,-3,-5,61,55,30,10,0,30,2,3
1323,"Brad","Nelson","",37,"1974-8-17",19540,206,210,196,5,0,5,0,0,0,0,0,0,0,5,9,0,10,3,69,33,22,9,38,54,71,54,0,0,0,0,0,0,3,2,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,2,6,-3,4,1,0,-1,6,9,4,1,1,1,-5,1,45,40,67,7,0,35,4,1
1324,"Bill","Campbell","",38,"1974-1-21",17008,206,185,182,1,3,2,0,0,0,0,0,0,0,11,3,8,6,1,47,35,46,58,73,52,40,63,0,0,0,0,0,1,3,2,1,0,46,0,0,0,0,1,-1,0,0,0,-1,-1,2,-1,0,-1,1,-1,-1,0,-1,1,-1,1,-1,-1,0,0,-3,0,0,1,0,-5,-2,-5,-8,2,2,-1,6,8,5,1,7,1,-2,3,57,39,48,7,0,51,2,0
1325,"Stephon","Foster","",43,"1968-4-15",23558,206,210,192,4,8,4,0,0,0,0,0,0,0,1,1,0,3,2,10,63,39,11,17,50,74,42,0,0,0,0,0,0,2,2,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,-2,-4,-3,-5,0,-2,-1,5,10,3,2,-1,1,-4,-9,60,61,21,2,0,31,4,0
1326,"Tommie","Young","",41,"1970-6-4",22169,206,195,190,5,3,5,0,0,0,0,0,0,0,11,3,16,0,2,48,21,5,27,4,61,48,43,0,0,0,0,0,0,0,2,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,5,-1,0,-1,-2,4,0,0,8,7,3,2,7,2,1,4,33,28,49,6,0,23,3,4
1327,"Elliott","George","",39,"1972-5-28",67067,206,230,193,1,6,2,0,0,0,0,0,0,0,6,8,10,9,1,41,50,63,65,54,69,55,65,0,0,0,0,0,1,1,2,1,0,45,0,0,0,0,-1,0,0,1,-1,0,1,2,-1,-1,0,1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-3,0,0,5,1,-1,5,3,-3,5,-1,0,6,9,4,1,-1,1,7,-1,71,53,47,8,0,55,2,0
1328,"Josh","Marra","",41,"1970-3-1",20315,206,220,195,4,9,4,0,0,0,0,0,0,0,2,1,5,0,1,6,49,18,10,20,64,79,76,0,0,0,0,0,0,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,3,-3,-1,-4,1,4,2,-1,8,8,4,0,-2,-3,8,2,54,55,23,1,0,25,1,0
1329,"Bill","Albert","",35,"1976-8-18",56697,206,190,187,5,2,5,0,0,0,0,0,0,0,2,9,2,6,4,45,31,32,28,29,65,58,74,0,0,0,0,0,1,1,2,3,0,26,0,0,0,0,1,-1,1,-1,-1,0,1,3,0,0,1,1,0,-1,1,0,1,1,1,1,1,1,0,-3,0,0,3,4,6,-2,4,5,2,-2,0,7,6,4,3,4,3,-3,9,44,40,50,5,0,35,2,0
1330,"Steve","Serra","",41,"1970-7-29",92656,206,210,194,1,3,2,0,0,0,0,0,0,0,10,6,9,11,1,40,61,48,66,56,49,35,58,0,0,0,0,0,1,3,0,2,0,42,0,0,0,0,1,0,0,1,1,-1,1,3,-1,0,-1,0,-1,-1,-1,0,0,1,1,-1,-1,-1,0,-3,0,0,5,5,-2,3,-5,-1,1,0,-1,6,7,7,0,4,-6,-3,-7,58,58,42,9,0,51,3,0
1331,"Adrian","Navarro","",40,"1971-9-21",54034,206,200,186,4,5,4,0,0,0,0,0,0,0,10,15,15,13,1,21,79,16,11,28,53,62,73,0,0,0,0,0,0,2,2,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,-2,-8,5,6,0,1,0,6,8,5,1,-4,2,3,-8,51,75,31,13,0,28,2,0
1332,"Brett","Waddell","",44,"1967-8-29",32688,206,195,193,5,6,5,0,0,0,0,0,0,0,9,2,7,8,3,61,16,29,25,20,49,62,56,0,0,0,0,0,0,0,1,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,3,0,0,4,0,0,7,8,3,2,1,-3,1,-2,49,26,60,7,0,27,1,4
1333,"Bill","Young","",37,"1974-8-20",23176,206,200,188,1,2,2,0,0,0,0,0,0,0,1,5,4,11,2,37,48,42,52,47,72,43,60,0,0,0,0,0,5,1,0,1,0,70,0,0,0,0,2,3,3,3,3,-2,-2,0,3,1,-1,1,0,0,3,1,1,3,3,3,3,2,3,-1,0,0,5,-5,-1,3,3,-3,2,-1,0,5,9,4,2,6,-4,6,1,57,51,42,6,0,52,1,4
1334,"Justin","Phillips","",41,"1970-7-9",61170,206,195,184,4,8,4,0,0,0,0,0,0,0,4,8,9,6,3,21,49,29,23,29,42,42,46,0,0,0,0,0,1,2,3,3,0,50,0,0,0,0,0,-1,1,1,0,0,-1,2,-1,-1,-1,0,-1,1,1,1,0,-1,1,0,-1,1,1,-3,0,0,4,2,5,0,5,-4,3,-1,0,5,8,5,2,0,1,-7,-8,63,48,27,6,0,32,0,2
1335,"Jamie","Vande Voort","",41,"1971-1-27",86964,206,205,195,5,1,5,0,0,0,0,0,0,0,9,10,12,11,3,66,25,6,22,16,79,56,51,0,0,0,0,0,0,2,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,-2,3,0,1,0,5,10,3,2,-1,-2,2,2,39,34,65,10,0,24,2,3
1336,"Matt","Hart","",35,"1976-8-24",50031,206,205,199,1,0,2,0,0,0,0,0,0,0,5,3,9,0,2,29,52,32,48,41,79,30,67,0,0,0,0,0,1,2,3,3,0,34,0,0,0,0,-1,1,-1,0,1,1,1,2,-1,-1,1,0,-1,1,-1,-1,-1,1,0,1,-1,1,1,-3,0,0,6,-1,3,-2,4,7,3,-1,0,6,11,3,0,0,2,-2,-4,49,54,36,3,0,44,2,4
1337,"Ray","Mallandaine","",39,"1972-7-31",70210,206,220,185,4,1,4,0,0,0,0,0,0,0,5,2,4,7,3,21,86,9,12,42,74,69,63,0,0,0,0,0,0,3,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,5,-5,-5,-7,2,2,-1,6,9,4,1,-3,8,-1,1,45,82,33,5,0,28,2,4
1338,"Mike","Robinson","",36,"1975-6-2",26020,206,210,184,5,0,5,0,0,0,0,0,0,0,4,3,4,3,0,52,25,38,36,28,43,42,63,0,0,0,0,0,2,2,3,0,0,30,0,0,0,0,-3,1,3,3,3,1,-1,-3,2,-2,-2,-1,-3,-3,-2,-2,0,1,0,0,1,3,2,-1,0,0,3,1,-2,-2,-1,-3,1,-1,0,7,7,3,3,-6,0,-3,1,44,31,51,3,0,36,4,3
1339,"Sung-min","Kim","",38,"1974-1-14",82823,177,220,183,1,6,2,0,0,0,0,0,0,0,6,11,3,13,3,43,58,58,58,51,69,54,44,0,0,0,0,0,1,2,0,1,0,43,0,0,0,0,-1,1,1,-1,1,0,-1,2,-1,-1,0,1,1,1,0,0,0,1,1,-1,1,-1,-1,-3,0,0,5,-1,-5,3,3,5,1,0,0,5,6,6,3,-7,-2,7,-7,69,57,46,9,0,51,2,0
1340,"Alex","Carral","",39,"1972-5-14",83920,210,205,194,4,6,4,0,0,0,0,0,0,0,1,9,2,9,0,8,62,7,35,8,49,61,62,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,1,-8,3,6,4,2,0,5,9,4,2,1,-5,-1,7,44,61,20,6,0,23,1,4
1341,"Jose","Parra","",38,"1973-8-9",94322,206,210,192,5,4,5,0,0,0,0,0,0,0,10,7,3,13,0,79,15,18,10,29,88,64,72,0,0,0,0,0,0,3,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,-1,5,5,0,0,0,5,8,4,3,3,-3,2,0,53,30,78,10,0,31,3,0
1342,"Mark","Torres","",41,"1970-9-30",33714,206,220,184,1,1,2,0,0,0,0,0,0,0,10,3,12,5,3,37,30,59,42,75,53,47,73,0,0,0,0,0,1,1,0,1,0,50,0,0,0,0,-1,1,1,0,-1,1,-1,3,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,0,1,1,1,-3,0,0,-2,4,-6,3,-1,5,1,2,0,5,8,6,1,-7,7,-1,3,57,37,42,7,0,54,0,2
1343,"Jessie","Nawrocki","",37,"1974-6-1",62083,206,195,176,4,3,4,0,0,0,0,0,0,0,8,11,13,12,3,24,76,16,11,4,65,43,45,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,-4,0,1,-7,2,0,0,6,8,3,3,-6,-1,-3,-1,35,70,31,11,0,21,4,0
1344,"Eric","Alkema","",35,"1976-8-12",93090,206,210,178,5,0,5,0,0,0,0,0,0,0,11,4,16,2,3,77,14,9,32,11,59,50,84,0,0,0,0,0,0,1,2,2,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-5,1,-1,-3,-1,3,-2,-1,5,7,5,3,-1,-2,-3,0,41,27,74,7,0,26,4,0
1345,"Santos","Gonzalez","",43,"1969-2-10",29696,206,190,184,1,12,2,0,0,0,0,0,0,0,2,2,6,5,1,51,40,47,64,61,69,76,54,0,0,0,0,0,1,2,0,3,0,51,0,0,0,0,1,1,-1,1,-1,0,1,3,0,-1,0,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-5,0,0,1,5,-2,-4,4,3,3,-1,0,6,6,5,3,1,1,2,-5,91,47,55,3,0,57,3,4
1346,"Jorge","Delgadillo","",37,"1974-12-17",76512,206,190,190,4,1,4,0,0,0,0,0,0,0,3,2,6,3,4,19,50,30,24,11,63,41,58,0,0,0,0,0,0,2,3,1,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,5,-2,2,-1,1,1,0,6,7,4,3,0,1,1,3,39,51,28,3,0,30,2,1
1347,"Ryan","Maciejewski","",36,"1975-10-8",63015,206,195,190,5,3,5,0,0,0,0,0,0,0,8,2,4,3,2,73,39,22,5,33,45,63,62,0,0,0,0,0,0,4,1,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,5,-5,0,3,-1,-1,6,7,4,3,-7,-5,4,3,43,43,69,5,0,29,4,0
1348,"Luis","Bernal","",36,"1975-10-15",81480,206,205,185,1,4,2,0,0,0,0,0,0,0,11,7,7,7,2,30,43,52,50,57,46,70,61,0,0,0,0,0,1,4,2,1,0,46,0,0,0,0,-1,1,0,0,1,-1,1,3,1,0,0,-1,0,-1,-1,0,0,-1,-1,-1,0,0,-1,-5,0,0,-1,5,2,-1,1,4,1,1,0,7,8,4,1,-1,-5,3,6,65,47,37,8,0,55,3,0
1349,"Tom","Temple","",42,"1969-6-25",13776,206,215,184,4,11,4,0,0,0,0,0,0,0,11,6,13,0,2,50,79,16,18,17,58,72,79,0,0,0,0,0,0,2,2,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,-3,-5,-3,-3,1,-1,-1,7,7,4,2,3,1,0,-4,67,77,55,6,0,29,4,3
1350,"David","Doherty","",39,"1972-9-25",65562,206,205,186,5,6,5,0,0,0,0,0,0,0,5,11,10,7,2,66,30,27,10,16,53,54,74,0,0,0,0,0,0,2,2,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-10,3,2,1,-2,1,-1,0,7,7,4,2,1,1,1,3,49,38,65,8,0,26,3,0
1351,"Eric","Lightheart","",38,"1973-6-21",56396,206,205,178,1,2,2,0,0,0,0,0,0,0,7,8,3,4,3,48,49,42,58,48,62,34,71,0,0,0,0,0,5,2,2,3,0,55,0,0,0,0,3,1,3,3,3,-1,-3,-1,3,-1,-1,0,-1,-1,1,3,1,3,3,2,3,2,3,0,0,0,3,-4,4,2,5,-3,3,1,0,5,8,6,1,4,2,4,-1,57,51,50,6,0,48,2,0
1352,"Craig","Hepler","",41,"1970-9-21",56414,206,205,194,4,8,4,0,0,0,0,0,0,0,1,1,5,0,2,30,62,39,12,27,35,57,57,0,0,0,0,0,5,0,3,3,0,40,0,0,0,0,1,2,2,3,3,-1,-3,-2,3,1,-1,1,1,0,3,2,0,2,2,2,3,3,4,-1,0,0,-1,0,1,-3,3,-3,4,1,0,6,7,6,1,1,4,0,-1,65,59,35,1,0,32,0,2
1353,"John","Guinn","",40,"1971-8-17",22173,206,220,194,5,9,5,0,0,0,0,0,0,0,1,9,0,14,2,39,18,44,3,18,47,53,48,0,0,0,0,0,0,1,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,1,1,0,5,9,4,2,-1,3,6,0,56,26,42,7,0,31,3,2
1354,"Jeremy","Ager","",42,"1969-4-30",10948,206,215,182,1,2,2,0,0,0,0,0,0,0,9,8,5,9,1,46,55,72,71,65,60,66,50,0,0,0,0,0,1,4,0,1,0,60,0,0,0,0,0,-1,0,0,-1,0,0,2,0,-1,0,-1,0,-1,0,1,-1,-1,-1,1,-1,1,0,-3,0,0,3,4,1,0,4,6,4,2,0,5,8,5,2,2,-5,3,3,67,56,49,8,0,62,1,0
1355,"Victor","Gonzalez","",35,"1976-5-17",95427,206,180,184,4,0,4,0,0,0,0,0,0,0,2,11,6,11,3,21,38,15,29,24,65,64,45,0,0,0,0,0,0,2,3,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-2,4,1,-2,1,1,0,5,9,5,1,4,-7,-2,-3,39,43,30,7,0,29,1,3
1356,"Trent","Tellez","",41,"1970-10-20",14789,206,200,185,5,4,5,0,0,0,0,0,0,0,2,1,4,6,0,49,51,28,17,36,59,63,72,0,0,0,0,0,1,2,0,0,0,22,0,0,0,0,-1,-1,1,1,0,0,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,-3,0,0,3,0,1,2,-3,-7,4,1,-1,5,9,4,2,5,-5,-1,2,56,54,53,3,0,33,4,0
1357,"Dan","Andrew","",40,"1971-8-22",35631,206,185,182,1,9,2,0,0,0,0,0,0,0,2,10,0,11,3,50,41,51,60,64,58,44,75,0,0,0,0,0,1,3,3,3,0,57,0,0,0,0,0,1,-1,0,-1,0,1,2,-1,-1,1,0,-1,-1,0,1,1,0,1,0,-1,0,0,-3,0,0,-3,5,2,0,-1,6,0,1,0,5,8,4,3,2,6,-4,-4,81,46,52,7,0,56,4,0
