player_id,team_id,league_id,position,role,batting_ratings_overall_contact,batting_ratings_overall_gap,batting_ratings_overall_eye,batting_ratings_overall_strikeouts,batting_ratings_overall_hp,batting_ratings_overall_power,batting_ratings_overall_babip,batting_ratings_vsr_contact,batting_ratings_vsr_gap,batting_ratings_vsr_eye,batting_ratings_vsr_strikeouts,batting_ratings_vsr_hp,batting_ratings_vsr_power,batting_ratings_vsr_babip,batting_ratings_vsl_contact,batting_ratings_vsl_gap,batting_ratings_vsl_eye,batting_ratings_vsl_strikeouts,batting_ratings_vsl_hp,batting_ratings_vsl_power,batting_ratings_vsl_babip,batting_ratings_talent_contact,batting_ratings_talent_gap,batting_ratings_talent_eye,batting_ratings_talent_strikeouts,batting_ratings_talent_hp,batting_ratings_talent_power,batting_ratings_talent_babip,batting_ratings_misc_bunt,batting_ratings_misc_bunt_for_hit,batting_ratings_misc_gb_hitter_type,batting_ratings_misc_fb_hitter_type
19034,204,115,1,12,27,42,107,32,0,92,60,27,38,101,32,0,89,59,29,54,123,33,0,101,64,27,49,107,32,2,92,62,45,38,0,1
19035,77,104,7,0,71,81,107,63,8,69,113,72,85,111,63,8,71,115,66,68,95,61,8,63,108,71,81,107,63,8,69,113,19,15,2,0
19036,153,111,2,0,23,26,115,31,10,39,64,22,25,108,31,10,38,63,25,30,135,31,10,43,68,23,26,115,31,10,39,52,11,51,0,2
19037,125,108,3,0,44,98,25,42,10,68,92,45,102,26,42,10,70,93,39,85,21,40,10,63,87,44,112,25,42,8,75,92,8,35,0,0
19038,72,104,7,0,59,103,97,33,4,56,131,61,109,101,33,4,58,133,49,85,83,31,4,51,124,59,103,97,41,4,56,120,22,100,1,1
19039,193,114,9,0,23,48,101,32,10,59,51,23,45,99,32,10,59,50,24,55,111,33,10,63,53,27,56,101,32,7,66,68,18,115,0,0
19040,55,102,3,0,81,55,61,99,5,69,94,81,61,65,100,5,65,94,83,38,49,97,5,79,94,81,55,61,99,5,69,94,22,107,2,1
19041,9,100,3,0,78,137,100,88,3,52,102,81,144,104,89,3,53,104,71,118,88,86,3,47,97,78,137,100,88,3,52,102,25,61,0,0
19042,200,115,1,12,18,15,14,15,4,33,248,18,16,15,15,4,34,250,17,14,12,15,4,31,242,18,15,14,15,4,34,250,12,112,2,0
19043,33,101,2,0,62,95,42,74,7,104,84,62,102,39,74,7,98,84,69,72,52,74,7,121,83,105,101,92,77,6,142,111,10,108,2,0
19046,140,109,4,0,54,58,92,52,6,43,103,54,58,92,52,6,43,103,54,59,93,52,6,43,104,54,61,97,52,6,43,111,21,90,2,0
19047,104,106,4,0,30,27,108,128,3,27,42,30,26,104,126,3,26,41,32,29,120,133,3,28,44,33,48,108,128,4,27,57,57,149,2,1
19049,163,112,4,0,19,17,112,32,3,18,46,20,18,119,32,3,18,47,16,14,89,31,3,16,42,19,23,112,32,2,18,48,116,23,1,0
19052,128,108,1,12,15,16,34,15,4,34,215,16,17,37,15,4,36,222,14,13,23,15,4,29,193,15,16,34,15,4,34,189,100,111,0,0
19053,138,109,7,0,44,106,103,45,6,45,95,44,103,101,45,6,44,94,47,113,108,46,6,47,97,44,106,103,45,6,45,88,43,96,0,1
19054,166,112,6,0,19,46,93,25,11,19,86,18,42,88,25,11,19,84,21,59,109,26,11,20,92,22,52,105,28,10,27,79,35,61,1,0
19055,76,104,9,0,57,85,108,47,9,69,106,59,92,115,48,9,72,109,49,64,87,44,9,59,98,57,85,108,47,9,69,106,10,104,0,0
19057,183,113,2,0,22,41,56,31,12,24,62,22,41,56,31,12,24,62,22,42,58,31,12,24,62,32,48,78,31,7,29,108,6,96,0,0
19060,122,108,8,0,33,52,49,58,4,24,79,33,52,49,58,4,24,79,33,54,50,58,4,24,79,37,61,49,60,6,27,80,152,179,0,1
19062,176,113,2,0,25,23,20,30,5,42,81,25,23,20,30,5,42,81,25,23,19,30,5,41,80,25,23,20,31,6,42,75,63,100,0,0
19064,194,114,6,0,22,48,59,31,10,34,56,23,55,63,32,10,36,58,18,28,42,30,10,28,50,22,52,70,31,7,34,62,16,113,1,0
19065,82,105,7,0,76,71,138,81,4,47,107,78,76,145,82,4,49,109,67,55,115,77,4,43,100,76,72,138,81,3,47,93,26,57,1,0
19066,196,114,1,12,15,30,13,15,4,34,209,15,30,13,15,4,34,208,15,31,14,15,4,35,211,18,31,13,15,4,34,250,6,66,2,1
19067,160,112,5,0,37,34,80,102,3,12,59,33,30,75,100,3,12,58,42,46,93,108,3,12,63,45,38,80,111,3,15,65,91,50,0,0
19068,198,114,2,0,20,69,115,23,10,97,84,20,65,109,23,10,94,83,23,82,130,24,10,106,88,20,69,115,23,10,97,56,14,55,0,0
19069,124,108,5,0,32,55,29,51,2,49,76,31,51,27,50,2,47,74,39,68,35,53,2,54,81,39,83,68,62,6,49,79,95,98,0,0
19070,212,116,8,0,30,83,83,58,9,77,59,30,91,88,60,9,81,59,28,64,67,51,9,67,58,88,135,124,95,8,108,95,7,103,0,1
19071,147,110,3,0,28,86,68,30,6,108,73,27,81,65,30,6,103,71,32,105,79,31,6,121,78,29,103,85,30,6,108,83,7,75,0,0
19072,73,104,7,0,83,48,83,147,4,30,89,88,55,91,151,4,31,92,67,28,61,132,4,26,79,83,48,105,147,4,30,77,87,34,0,0
19073,89,105,1,12,16,49,42,23,4,23,83,16,52,43,23,4,23,84,15,39,36,23,4,21,79,26,86,50,23,0,58,168,70,73,0,1
19075,123,108,8,0,50,79,91,49,8,30,106,52,86,97,50,8,31,106,47,58,74,43,8,27,106,117,120,91,95,6,107,119,87,52,2,1
19076,28,100,7,0,64,95,56,56,2,92,101,67,102,60,57,2,96,103,54,75,47,52,2,82,94,64,95,56,56,2,92,101,10,114,2,1
19077,205,115,2,0,18,69,27,31,9,27,42,18,66,26,31,9,27,42,19,78,30,32,9,28,43,20,69,30,31,11,47,44,80,70,2,0
19078,190,114,7,0,28,88,15,28,6,72,98,28,83,14,28,6,70,97,30,99,17,29,6,76,102,28,88,15,29,7,72,90,7,22,0,0
19079,188,114,2,0,17,26,53,24,10,39,79,17,26,52,24,10,38,78,18,28,58,24,10,41,82,23,49,72,29,6,76,64,6,102,0,0
19081,173,113,9,0,28,75,32,32,8,59,71,27,69,29,32,8,58,69,29,93,39,33,8,66,76,28,75,40,32,14,59,69,23,110,1,0
19082,178,113,5,0,29,99,43,27,5,32,135,29,99,43,27,5,32,135,29,99,43,27,5,32,135,29,99,63,31,8,49,84,35,60,0,2
19083,105,106,5,0,29,81,69,66,6,61,57,30,88,74,68,6,64,58,27,56,54,61,6,52,52,29,81,76,66,7,61,54,32,52,1,2
19084,94,106,8,0,25,54,87,35,1,27,64,25,61,95,36,1,28,66,22,32,67,33,1,24,57,28,54,87,35,3,27,80,67,105,1,0
19085,141,109,3,0,31,56,135,32,5,108,72,30,52,130,32,5,105,71,39,68,152,33,5,117,76,31,78,135,32,6,108,68,6,92,0,0
19086,125,108,1,11,15,32,9,15,4,35,211,16,36,9,15,4,36,217,13,25,7,15,4,30,192,16,34,13,15,4,35,229,146,88,0,2
19087,93,106,6,0,27,95,49,29,12,51,93,27,91,48,29,12,50,92,29,109,54,30,12,55,97,28,112,49,29,8,51,102,28,107,0,0
19091,71,104,9,0,47,65,80,29,11,112,127,44,59,75,29,11,108,124,67,82,93,31,11,127,135,47,65,80,29,11,112,126,6,119,2,0
19092,130,108,2,0,31,59,72,31,6,58,95,31,59,72,31,6,58,95,31,59,72,31,6,58,95,31,81,80,31,6,58,98,10,50,0,0
19095,126,108,7,0,28,103,87,33,10,76,66,27,99,85,33,10,74,65,28,115,95,34,10,80,68,29,103,89,33,9,76,77,7,114,2,0
19096,179,113,7,0,21,20,62,32,2,15,53,21,19,61,32,2,15,53,21,21,66,33,2,15,54,22,22,62,40,3,19,52,80,110,0,2
19097,180,113,9,0,19,38,61,15,7,75,249,19,36,60,15,7,74,249,20,42,65,15,7,77,251,19,38,76,15,5,75,244,10,61,2,0
19098,214,116,3,0,13,83,88,31,15,86,9,13,81,86,31,15,84,9,15,93,96,31,15,92,9,15,99,103,31,13,87,15,7,86,0,0
19099,127,108,2,0,39,42,104,44,10,26,93,35,38,99,43,10,25,91,45,54,120,46,10,27,99,39,51,104,44,10,26,91,52,52,2,2
19100,166,112,9,0,37,42,50,32,15,29,99,35,39,48,32,15,28,98,40,49,56,33,15,31,103,37,45,56,38,16,29,93,68,157,0,2
19101,113,107,7,0,67,48,45,74,4,28,105,67,48,45,74,4,28,105,67,49,46,74,4,28,106,67,49,54,74,4,28,94,96,178,0,1
19102,85,105,2,0,39,75,86,38,10,61,90,39,73,85,38,10,61,90,39,78,88,38,10,62,91,39,86,91,38,7,61,92,58,108,0,2
19103,205,115,3,0,11,62,104,26,20,78,18,11,59,101,26,20,76,18,11,71,114,26,20,83,19,11,73,104,26,12,78,33,14,44,0,2
19104,144,110,3,0,26,73,65,40,29,42,64,26,71,62,40,29,41,63,27,83,72,41,29,44,67,28,81,86,40,23,82,74,27,2,0,2
19105,136,109,2,0,32,91,52,31,5,55,100,32,89,50,31,5,55,100,33,95,54,31,5,56,101,32,91,54,31,6,57,101,24,17,0,2
19106,177,113,1,12,18,15,13,15,4,34,250,18,15,13,15,4,34,250,18,15,13,15,4,34,250,18,16,13,15,8,34,212,12,52,0,1
19107,108,107,1,11,7,19,37,21,4,22,47,7,19,40,21,4,23,48,6,16,30,21,4,20,44,7,19,37,21,4,22,61,177,69,0,0
19108,97,106,2,0,45,101,177,42,7,105,84,49,108,188,43,7,109,86,35,76,145,40,7,90,77,45,101,177,42,4,105,71,20,111,0,0
19109,41,101,7,0,66,95,105,48,2,107,107,67,99,109,48,2,109,109,61,81,93,46,2,98,103,66,95,105,48,2,107,106,12,60,0,0
19110,170,112,4,0,26,44,26,31,10,26,76,25,42,25,31,10,26,75,27,49,28,32,10,27,78,28,45,55,47,10,26,70,53,52,0,2
19111,196,114,3,0,10,42,66,29,8,78,4,10,39,63,29,8,76,4,11,49,72,30,8,83,4,10,58,66,29,8,78,22,13,30,0,0
19112,73,104,5,0,49,54,111,41,18,17,115,49,51,108,41,18,17,114,52,61,120,42,18,18,119,49,54,116,41,16,23,97,71,87,0,0
19113,122,108,7,0,44,69,46,33,9,55,102,42,68,45,33,9,54,101,45,73,48,33,9,57,104,44,69,46,36,6,84,73,20,14,0,0
19114,108,107,9,0,52,78,28,54,10,36,101,50,72,26,53,10,35,99,59,95,34,57,10,40,108,52,78,36,54,9,36,95,20,66,2,1
19116,129,108,7,0,37,65,112,95,3,38,58,40,72,122,98,3,40,60,30,41,85,87,3,32,52,72,93,112,95,0,68,94,63,106,0,1
19117,109,107,9,0,52,45,52,31,0,38,134,52,48,54,31,0,39,136,44,35,46,31,0,36,128,52,56,52,31,3,38,127,32,171,1,2
19118,145,110,5,0,32,109,130,28,5,56,130,33,113,134,28,5,57,132,29,93,115,27,5,51,124,61,126,130,31,4,56,159,16,112,0,1
19119,210,116,3,0,19,39,70,31,5,51,44,19,38,69,31,5,50,44,20,45,75,31,5,54,45,23,44,74,31,5,51,68,23,103,1,0
19120,115,107,7,0,22,75,115,31,29,50,59,22,72,111,31,29,49,58,24,85,127,31,29,53,61,24,96,116,31,26,60,68,119,95,0,2
19121,48,102,4,0,89,91,63,99,4,27,114,91,96,67,101,4,28,116,79,71,53,94,4,26,106,89,91,63,99,4,27,114,57,85,0,0
19122,186,113,5,0,26,66,69,31,16,27,75,25,64,67,31,16,27,74,28,75,75,32,16,28,78,26,66,79,31,13,40,72,15,19,1,1
19123,170,112,9,0,32,68,53,31,3,76,87,32,72,55,31,3,79,88,28,55,45,31,3,69,82,33,69,61,36,2,76,85,7,105,1,1
19124,64,103,4,0,33,61,91,57,9,51,73,33,59,89,57,9,51,73,35,64,95,58,9,52,74,39,72,91,57,7,51,83,48,25,1,2
19125,172,112,2,0,14,56,60,46,3,26,17,14,54,59,46,3,26,17,15,64,65,47,3,27,18,21,58,60,46,5,30,65,32,63,0,2
19126,24,100,9,0,114,102,30,104,2,62,122,112,99,30,104,2,59,122,119,113,32,105,2,70,121,114,102,30,104,2,62,122,30,89,0,2
19127,17,100,6,0,69,98,56,44,6,71,130,66,93,55,42,6,67,129,76,113,60,49,6,81,135,69,123,61,44,5,71,119,24,160,0,0
19128,181,113,3,0,13,28,82,28,2,27,35,13,28,85,28,2,28,35,11,25,73,27,2,26,33,13,29,86,28,2,46,24,47,25,1,2
19129,77,104,8,0,81,46,80,74,11,45,122,78,42,85,72,11,43,120,88,62,67,79,11,51,126,81,46,80,74,11,45,122,35,37,0,1
19131,38,101,3,0,61,101,82,61,7,69,98,66,112,89,63,7,73,102,47,66,61,57,7,56,87,61,101,82,61,7,69,98,49,100,0,2
19132,80,105,7,0,69,95,89,75,4,86,94,72,101,93,76,4,89,96,61,79,78,70,4,77,89,69,95,89,75,4,86,94,29,79,2,0
19133,195,114,7,0,22,49,80,30,9,44,64,22,48,79,30,9,44,64,22,54,83,30,9,45,65,22,55,80,30,8,44,61,66,112,1,0
19134,171,112,3,0,30,56,39,38,2,62,78,30,51,36,37,2,59,76,35,72,47,40,2,70,83,30,58,40,51,3,62,70,31,27,2,0
19135,145,110,4,0,30,46,46,76,7,34,61,32,52,49,77,7,36,63,28,29,33,69,7,29,55,40,46,60,76,7,34,79,67,1,0,2
19136,134,109,8,0,55,125,34,84,5,54,81,57,128,35,85,5,55,82,54,116,32,82,5,52,79,55,125,45,84,3,54,74,75,162,1,1
19137,210,116,2,0,19,42,74,30,10,24,55,19,42,74,30,10,24,55,19,44,75,30,10,24,55,21,42,76,30,9,27,67,16,96,0,1
19138,104,106,8,0,31,78,39,30,12,62,103,31,73,36,30,12,60,101,39,92,45,31,12,68,109,35,81,39,31,12,62,104,26,48,0,0
19139,138,109,5,0,33,78,81,39,11,65,83,33,73,78,39,11,63,82,39,91,91,40,11,71,87,33,78,95,39,11,65,80,42,107,2,2
19140,197,114,3,0,20,54,16,30,4,24,59,20,54,16,30,4,24,59,20,56,17,30,4,24,60,20,61,19,30,4,30,59,34,18,0,0
19141,158,111,7,0,37,59,43,64,6,30,78,37,58,43,64,6,30,78,39,62,46,65,6,31,79,37,59,43,65,6,30,76,62,94,2,1
19142,136,109,2,0,18,16,33,15,4,34,249,18,16,32,15,4,34,249,18,17,35,15,4,35,251,40,61,116,32,7,51,100,53,33,0,0
19143,195,114,3,0,28,81,48,31,5,83,71,28,78,47,31,5,81,70,30,91,53,32,5,88,73,35,95,74,33,6,83,84,12,88,2,1
19145,74,104,7,0,31,112,131,43,9,65,76,32,115,135,43,9,66,77,30,101,120,42,9,61,74,31,112,131,47,11,74,62,39,88,0,1
19146,179,113,8,0,22,22,59,32,6,19,55,21,22,56,32,6,19,54,22,24,66,33,6,20,57,22,28,59,32,4,19,73,53,26,0,1
19147,73,104,3,0,55,68,79,31,7,71,132,55,64,76,31,7,69,130,66,81,87,32,7,76,138,55,75,79,31,8,75,112,8,85,0,0
19148,168,112,3,0,26,55,72,55,5,24,58,26,52,69,54,5,24,57,27,64,79,57,5,25,60,26,55,73,57,5,25,55,14,15,0,0
19149,169,112,5,0,30,42,80,30,3,35,106,30,44,82,30,3,36,107,28,35,74,29,3,33,102,30,42,91,30,6,35,113,34,6,0,2
19150,51,102,4,0,79,102,103,130,12,59,84,79,103,109,131,12,62,84,76,95,85,127,12,52,83,89,126,108,141,7,75,89,35,72,0,0
19151,80,105,7,0,35,89,68,35,7,87,83,35,88,68,35,7,86,83,37,92,69,35,7,89,84,37,89,68,35,7,87,87,33,62,0,0
19152,33,101,2,0,44,81,122,45,7,73,89,47,86,128,46,7,76,91,37,62,101,43,7,64,83,44,81,122,45,3,73,100,59,105,2,1
19153,175,113,3,0,19,20,41,27,3,28,74,19,20,40,27,3,28,74,20,21,43,27,3,29,75,19,21,41,27,3,36,55,40,119,0,0
19154,138,109,9,0,26,112,73,39,7,72,58,26,108,70,39,7,70,57,27,125,80,40,7,76,60,30,112,73,39,8,78,83,23,68,2,0
19155,124,108,9,0,40,76,59,72,1,34,75,42,82,62,73,1,35,76,32,59,48,68,1,30,70,44,92,60,76,1,44,75,19,64,0,0
19156,167,112,2,0,26,65,66,38,6,75,57,26,64,65,38,6,74,57,26,69,68,38,6,76,58,26,68,66,46,7,75,55,37,2,0,0
19157,119,107,5,0,35,111,63,31,4,90,95,35,108,62,31,4,89,94,37,118,67,31,4,92,97,35,111,63,31,4,93,82,6,65,0,1
19158,217,116,9,0,25,26,56,31,5,55,69,25,25,55,31,5,55,69,25,27,59,31,5,56,70,25,28,56,31,6,55,67,6,67,1,2
19159,79,105,5,0,66,86,107,60,13,34,117,66,85,104,60,13,34,116,69,92,115,62,13,36,121,66,89,107,60,11,44,120,79,45,2,1
19160,91,106,9,0,39,30,82,80,6,31,69,39,30,82,80,6,31,69,39,30,82,80,6,31,69,39,30,82,80,6,31,64,20,51,0,2
19161,217,116,9,0,8,20,59,25,13,38,21,8,19,55,25,13,37,21,9,22,68,26,13,42,22,21,61,59,25,8,46,108,12,51,0,0
19162,166,112,9,0,28,66,46,31,15,31,84,27,62,43,31,15,30,82,30,79,53,32,15,34,89,28,66,46,31,13,31,80,58,5,0,0
19164,92,106,6,0,83,71,87,86,5,33,115,83,73,87,86,5,35,116,79,64,85,85,5,27,114,196,98,126,142,4,38,152,45,4,0,0
19165,31,101,1,11,2,11,28,16,4,22,45,2,11,28,16,4,22,45,2,11,29,16,4,22,45,9,22,32,24,2,22,42,63,41,0,1
19166,212,116,5,0,21,35,101,27,7,37,79,21,35,101,27,7,37,79,21,35,101,27,7,37,79,23,49,101,28,5,41,82,72,11,0,0
19167,85,105,2,0,28,59,123,64,12,28,60,28,55,118,63,12,27,59,29,72,141,67,12,30,63,29,68,123,91,12,30,50,48,120,2,0
19168,98,106,5,0,74,85,82,77,11,62,103,72,79,79,77,11,60,101,81,99,93,80,11,68,109,74,85,82,77,11,62,103,76,89,0,2
19169,83,105,4,0,59,83,72,77,3,26,93,62,92,76,78,3,27,96,47,59,55,71,3,23,85,59,83,75,77,5,27,88,104,63,0,2
19170,60,102,3,0,59,92,131,34,2,95,117,62,99,139,35,2,100,120,50,69,105,32,2,82,108,62,92,135,34,3,95,139,6,95,0,2
19171,200,115,7,0,22,115,35,31,10,39,58,23,123,37,31,10,40,59,19,89,27,30,10,34,53,22,115,39,31,8,39,54,8,71,0,2
19172,213,116,1,12,18,15,33,15,4,34,248,18,15,32,15,4,34,248,18,16,35,15,4,35,250,18,16,33,15,4,34,250,143,71,2,0
19173,210,116,3,0,25,54,79,29,5,88,72,25,52,78,29,5,87,72,25,56,81,29,5,90,73,55,106,79,30,5,88,154,10,56,2,0
19174,205,115,4,0,16,18,70,31,3,17,40,16,18,67,31,3,17,39,17,20,81,31,3,18,42,17,19,72,31,2,17,46,78,8,1,1
19175,160,112,2,0,23,45,99,31,8,76,55,23,44,97,31,8,75,55,23,48,103,31,8,77,56,24,71,109,31,8,76,63,48,16,0,2
19176,179,113,4,0,22,24,19,84,3,19,29,21,23,17,82,3,19,28,23,27,23,88,3,20,31,22,28,19,95,6,19,27,84,94,2,1
19177,186,113,7,0,24,64,49,29,8,73,72,24,64,49,29,8,73,72,24,65,50,29,8,74,72,25,64,49,29,6,73,85,28,81,1,1
19179,177,113,1,12,9,19,23,21,4,22,63,9,18,22,21,4,22,62,10,20,27,21,4,23,66,14,20,23,21,4,34,193,6,40,0,0
19180,171,112,7,0,27,42,41,34,3,89,59,27,46,43,34,3,92,60,25,30,33,32,3,78,55,29,56,41,37,3,89,70,9,56,2,0
19181,176,113,2,0,16,68,92,36,0,18,32,16,71,96,36,0,18,32,16,56,82,35,0,17,30,17,79,92,36,0,32,30,80,45,1,0
19182,188,114,5,0,23,27,36,30,5,45,71,23,26,36,30,5,45,71,24,28,37,30,5,46,72,24,29,36,31,6,45,68,30,104,1,1
19183,168,112,8,0,26,65,78,31,5,32,74,28,73,85,32,5,34,77,21,39,56,30,5,27,66,26,65,78,32,6,32,68,67,163,0,1
19184,171,112,4,0,26,59,81,31,4,36,79,26,56,79,31,4,35,78,28,66,87,31,4,38,81,28,59,81,31,3,36,82,35,88,2,1
19186,184,113,2,0,25,25,11,92,6,23,35,25,25,11,92,6,23,35,25,26,11,93,6,23,35,25,25,19,92,6,23,32,112,11,0,0
19187,149,110,5,0,37,29,119,40,6,16,97,37,28,116,40,6,16,96,40,31,128,41,6,16,100,37,34,119,47,11,16,73,65,46,2,2
19189,127,108,3,0,28,78,116,34,6,56,71,29,86,126,35,6,59,73,25,52,87,32,6,46,64,30,81,116,42,4,62,72,31,116,1,0
19191,108,107,7,0,50,36,62,84,3,13,83,50,35,61,84,3,13,83,52,39,65,85,3,13,84,59,61,62,94,4,13,86,110,18,0,0
19192,45,101,7,0,88,89,103,60,2,76,141,93,99,111,62,2,79,146,74,61,78,56,2,62,127,88,109,103,60,3,76,125,22,78,2,0
19193,194,114,9,0,20,38,118,19,0,16,197,21,42,126,19,0,16,202,19,28,95,19,0,15,181,20,44,118,22,0,16,94,7,107,1,0
19195,91,106,8,0,32,59,114,52,12,36,78,33,64,119,53,12,37,79,30,46,97,50,12,33,73,32,59,114,52,10,36,78,100,38,0,0
19196,207,115,4,0,22,73,55,29,5,24,77,22,73,55,29,5,24,77,22,75,56,29,5,24,77,22,81,72,30,6,24,70,103,169,0,0
19197,56,102,7,0,79,91,55,69,8,93,110,76,89,53,68,8,91,108,86,98,62,72,8,102,116,96,93,95,69,10,121,126,8,15,2,0
19198,100,106,6,0,45,66,87,83,7,33,74,44,66,86,81,7,34,74,49,69,92,88,7,30,75,167,141,131,135,4,111,120,42,79,1,0
19199,135,109,4,0,59,88,41,86,4,61,80,64,99,46,89,4,65,83,42,54,27,77,4,48,70,59,88,63,86,3,61,71,26,99,0,0
19200,159,112,2,0,26,79,63,37,8,58,63,26,78,62,37,8,57,63,27,85,67,38,8,59,64,28,86,68,37,8,58,81,6,78,2,1
19201,205,115,7,0,23,48,26,31,6,54,60,22,46,25,31,6,53,59,24,54,28,31,6,57,62,23,49,33,31,7,56,59,10,28,0,0
19202,104,106,7,0,81,51,107,64,13,28,139,81,52,109,64,13,28,141,76,44,97,62,13,27,135,81,51,107,64,13,28,138,70,116,0,1
19203,118,107,6,0,35,49,59,66,5,23,75,32,45,55,65,5,22,73,42,62,68,69,5,25,80,39,64,59,66,6,36,83,54,160,0,1
19204,93,106,2,0,25,58,22,62,7,56,43,25,55,21,61,7,55,42,26,66,25,64,7,59,45,28,62,30,65,7,56,56,29,7,0,1
19206,27,100,9,0,61,101,80,63,5,57,98,59,99,79,63,5,57,97,62,106,83,63,5,58,101,126,172,115,73,6,127,138,8,171,0,0
19207,40,101,5,0,49,91,54,52,6,75,88,47,88,53,52,6,74,87,52,101,58,54,6,78,90,49,91,54,52,6,75,88,52,69,2,0
19208,134,109,2,0,26,59,134,31,2,77,62,26,62,139,31,2,79,63,24,49,119,31,2,71,60,28,65,134,32,1,77,72,8,71,0,0
19209,140,109,1,13,12,29,27,23,4,22,62,12,28,26,23,4,22,61,14,36,32,24,4,23,65,14,34,27,23,4,22,78,68,101,0,1
19210,175,113,8,0,28,15,95,31,2,18,86,28,15,101,31,2,18,88,23,12,74,30,2,16,78,31,15,97,48,1,19,83,36,120,0,1
19212,214,116,7,0,20,22,101,24,0,83,81,20,21,97,24,0,80,80,23,24,115,25,0,91,85,20,22,101,24,4,83,61,15,114,0,1
19213,149,110,8,0,33,54,17,47,4,27,86,32,51,16,46,4,26,85,39,65,21,49,4,28,90,33,54,26,47,4,27,77,28,18,0,0
19215,39,101,9,0,76,125,70,89,5,86,91,76,123,70,89,5,86,91,76,131,72,89,5,87,91,76,125,70,89,5,86,91,8,34,0,0
19216,190,114,4,0,26,30,56,69,7,19,51,26,31,58,70,7,19,52,25,28,50,68,7,18,49,29,61,60,69,5,29,68,26,24,0,0
19217,140,109,8,0,31,52,91,33,4,31,90,32,58,97,33,4,32,92,27,36,74,31,4,27,83,31,56,91,33,4,31,92,126,147,0,2
19218,191,114,9,0,23,79,108,31,9,44,59,23,78,107,31,9,44,59,23,83,112,31,9,45,60,23,79,108,31,9,44,59,8,39,2,2
19219,133,109,6,0,33,51,85,48,11,60,78,33,49,83,48,11,59,78,35,54,88,49,11,62,79,33,52,85,48,10,60,76,58,15,0,0
19220,196,114,1,11,10,22,13,15,4,34,146,10,21,12,15,4,33,144,11,23,15,15,4,36,152,15,22,13,15,4,34,209,8,86,0,0
19221,33,101,8,0,67,91,92,83,3,41,96,71,96,97,85,3,42,98,57,71,78,78,3,36,89,67,91,92,92,3,41,86,33,120,1,2
19222,48,102,3,0,59,62,63,33,23,115,107,62,66,67,33,23,120,109,45,46,53,31,23,102,100,59,62,63,33,23,115,107,6,35,0,2
19223,44,101,9,0,74,131,105,58,4,78,120,76,144,114,58,4,82,123,62,98,82,53,4,66,109,74,131,107,58,1,78,121,37,81,2,1
19224,163,112,2,0,20,79,42,26,17,43,76,20,79,42,26,17,43,76,20,78,42,26,17,43,76,23,79,69,26,7,53,122,30,14,2,1
19225,103,106,8,0,27,59,43,36,4,44,69,26,55,41,35,4,43,68,28,73,52,38,4,49,73,29,65,53,36,5,54,76,22,113,2,0
19226,206,115,1,12,6,18,56,19,4,22,54,6,18,54,19,4,22,53,6,20,62,19,4,23,56,9,19,56,19,4,34,133,97,66,1,2
19227,157,111,4,0,30,91,53,63,7,34,67,30,86,50,62,7,33,66,33,105,60,66,7,37,70,61,103,128,85,5,69,81,6,33,1,0
19230,183,113,4,0,25,55,70,30,13,16,85,27,64,78,31,13,16,88,20,30,49,28,13,14,74,28,56,70,30,6,27,98,58,35,2,2
19231,141,109,2,0,21,31,82,28,23,89,58,21,30,80,28,23,87,57,22,36,88,28,23,93,60,21,59,82,28,14,89,78,84,9,0,0
19232,169,112,3,0,33,89,59,43,6,15,91,33,88,58,43,6,15,91,35,93,61,43,6,15,92,33,99,59,43,6,15,69,9,28,0,0
19233,196,114,9,0,21,71,22,30,5,39,64,21,69,21,30,5,38,63,22,76,25,30,5,41,66,24,71,45,30,7,43,81,10,88,2,2
19234,200,115,3,0,19,62,49,28,8,36,66,19,58,47,28,8,35,65,22,76,58,29,8,39,70,19,72,49,28,12,36,83,8,56,2,0
19235,199,114,6,0,27,34,46,67,8,19,57,27,34,46,67,8,19,57,27,35,47,67,8,19,57,59,56,46,67,8,51,133,113,137,2,2
19236,186,113,7,0,27,44,83,29,10,24,101,27,41,81,29,10,24,100,29,52,92,30,10,25,105,27,51,83,29,14,24,96,61,123,0,2
19237,61,103,2,0,55,82,63,89,9,82,71,54,79,62,88,9,81,71,57,89,67,91,9,85,72,79,99,70,89,4,82,106,9,78,2,1
19238,128,108,7,0,44,34,97,81,9,20,76,42,32,96,81,9,20,75,45,36,103,82,9,20,78,44,34,97,81,9,20,76,49,38,0,1
19239,78,104,2,0,49,99,108,81,2,48,76,50,105,114,82,2,49,77,40,82,93,77,2,43,71,55,99,108,81,3,76,99,12,39,0,0
19241,194,114,9,0,12,42,40,23,2,60,47,12,39,37,23,2,59,46,14,52,46,24,2,65,49,14,52,40,24,2,60,54,16,15,0,0
19242,159,112,9,0,39,75,26,32,10,26,104,39,72,25,32,10,26,103,42,83,29,33,10,27,108,39,75,43,32,7,26,92,64,170,2,2
19243,15,100,1,12,6,19,40,19,4,22,55,6,20,43,19,4,23,56,5,16,29,19,4,20,50,12,20,40,19,4,34,164,120,67,2,0
19244,140,109,5,0,23,48,75,32,2,34,57,23,45,72,32,2,33,56,24,58,85,33,2,37,60,28,69,75,49,5,34,71,64,114,2,2
19245,18,100,1,11,7,19,40,19,4,22,66,8,20,42,19,4,23,67,7,17,32,19,4,20,61,12,20,40,19,4,34,175,42,18,0,0
